,date,year,month,day,state,tests,cases,hospitalizations,deaths,month_name
15043,2020-11-25,2020,11,25,NY,173085,6265,0,41,November
15044,2020-11-25,2020,11,25,NC,46312,4212,0,64,November
15045,2020-11-25,2020,11,25,ND,8930,1184,59,4,November
15046,2020-11-25,2020,11,25,OH,52098,10835,417,156,November
15047,2020-11-25,2020,11,25,OK,21896,3732,263,16,November
15048,2020-11-25,2020,11,25,OR,27029,1000,56,21,November
15049,2020-11-25,2020,11,25,PA,62181,6759,0,144,November
15050,2020-11-25,2020,11,25,RI,12350,893,74,10,November
15051,2020-11-25,2020,11,25,SC,20671,1675,82,4,November
15052,2020-11-25,2020,11,25,SD,5141,1283,50,28,November
15053,2020-11-25,2020,11,25,TN,13836,2118,97,92,November
15054,2020-11-25,2020,11,25,TX,130734,18811,0,200,November
15055,2020-11-25,2020,11,25,UT,12306,1781,83,26,November
15056,2020-11-25,2020,11,25,VT,5190,93,0,0,November
15057,2020-11-25,2020,11,25,VA,26599,2718,100,29,November
15058,2020-11-25,2020,11,25,WA,0,3678,70,35,November
15059,2020-11-25,2020,11,25,WV,15456,967,0,13,November
15060,2020-11-25,2020,11,25,WI,46685,5997,248,71,November
15061,2020-11-25,2020,11,25,WY,29,802,19,13,November
15062,2020-11-25,2020,11,25,,0,0,0,0,November
15063,2020-11-25,2020,11,25,,1313,107,0,4,November
15064,2020-11-25,2020,11,25,,1109,50,0,2,November
15065,2020-11-25,2020,11,25,,0,0,0,0,November
15066,2020-11-25,2020,11,25,,177,177,0,14,November
15067,2020-11-25,2020,11,25,,302,14,0,0,November
15068,2020-11-26,2020,11,26,AL,9355,2639,25,40,November
15069,2020-11-26,2020,11,26,AK,15297,553,25,3,November
15070,2020-11-26,2020,11,26,AZ,47663,3476,211,44,November
15071,2020-11-26,2020,11,26,AR,14638,2348,0,11,November
15072,2020-11-26,2020,11,26,CA,186394,14640,0,104,November
15073,2020-11-26,2020,11,26,CO,65750,6053,204,51,November
15074,2020-11-26,2020,11,26,CT,40249,0,0,0,November
15075,2020-11-26,2020,11,26,DE,5944,584,0,1,November
15076,2020-11-26,2020,11,26,FL,0,0,0,0,November
15077,2020-11-26,2020,11,26,GA,30762,3608,174,39,November
15078,2020-11-26,2020,11,26,HI,9041,117,1,2,November
15079,2020-11-26,2020,11,26,ID,4425,1773,55,21,November
15080,2020-11-26,2020,11,26,IL,107556,12022,0,156,November
15081,2020-11-26,2020,11,26,IN,62056,6373,357,63,November
15082,2020-11-26,2020,11,26,IA,7078,2691,0,41,November
15083,2020-11-26,2020,11,26,KS,0,0,0,0,November
15084,2020-11-26,2020,11,26,KY,0,0,0,0,November
15085,2020-11-26,2020,11,26,LA,0,0,0,0,November
15086,2020-11-26,2020,11,26,ME,13405,238,9,0,November
15087,2020-11-26,2020,11,26,MD,41771,2319,212,29,November
15088,2020-11-26,2020,11,26,MA,0,0,0,0,November
15089,2020-11-26,2020,11,26,MI,0,0,0,0,November
15090,2020-11-26,2020,11,26,MN,0,0,0,0,November
15091,2020-11-26,2020,11,26,MS,1746,1746,0,18,November
15092,2020-11-26,2020,11,26,MO,26203,4471,0,32,November
15093,2020-11-26,2020,11,26,MT,4076,1117,60,6,November
15094,2020-11-26,2020,11,26,NE,21133,2394,56,28,November
15095,2020-11-26,2020,11,26,NV,18658,2542,0,22,November
15096,2020-11-26,2020,11,26,NH,0,0,0,0,November
15097,2020-11-26,2020,11,26,NJ,5160,5160,124,39,November
15098,2020-11-26,2020,11,26,NM,17016,1694,113,18,November
15099,2020-11-26,2020,11,26,NY,217721,6933,0,67,November
15100,2020-11-26,2020,11,26,NC,45366,0,0,0,November
15101,2020-11-26,2020,11,26,ND,8286,1007,21,10,November
15102,2020-11-26,2020,11,26,OH,64822,0,0,0,November
15103,2020-11-26,2020,11,26,OK,24905,0,0,0,November
15104,2020-11-26,2020,11,26,OR,22577,1170,86,20,November
15105,2020-11-26,2020,11,26,PA,64277,8425,0,118,November
15106,2020-11-26,2020,11,26,RI,19968,1174,82,7,November
15107,2020-11-26,2020,11,26,SC,0,0,0,0,November
15108,2020-11-26,2020,11,26,SD,4946,0,0,0,November
15109,2020-11-26,2020,11,26,TN,36134,4404,136,53,November
15110,2020-11-26,2020,11,26,TX,114701,14697,0,206,November
15111,2020-11-26,2020,11,26,UT,0,0,0,0,November
15112,2020-11-26,2020,11,26,VT,0,79,0,0,November
15113,2020-11-26,2020,11,26,VA,23027,2600,105,21,November
15114,2020-11-26,2020,11,26,WA,0,3157,76,14,November
15115,2020-11-26,2020,11,26,WV,15427,1130,0,17,November
15116,2020-11-26,2020,11,26,WI,36568,5666,201,72,November
15117,2020-11-26,2020,11,26,WY,0,0,0,0,November
15118,2020-11-26,2020,11,26,,0,0,0,0,November
15119,2020-11-26,2020,11,26,,12966,220,0,0,November
15120,2020-11-26,2020,11,26,,43,43,0,2,November
15121,2020-11-26,2020,11,26,,0,0,0,0,November
15122,2020-11-26,2020,11,26,,501,501,0,17,November
15123,2020-11-26,2020,11,26,,0,0,0,0,November
15124,2020-11-27,2020,11,27,AL,4771,917,50,0,November
15125,2020-11-27,2020,11,27,AK,21200,662,3,0,November
15126,2020-11-27,2020,11,27,AZ,10480,4312,133,20,November
15127,2020-11-27,2020,11,27,AR,8850,1052,68,0,November
15128,2020-11-27,2020,11,27,CA,219173,12635,0,54,November
15129,2020-11-27,2020,11,27,CO,45689,4270,39,20,November
15130,2020-11-27,2020,11,27,CT,3377,3429,0,35,November
15131,2020-11-27,2020,11,27,DE,3664,591,0,2,November
15132,2020-11-27,2020,11,27,FL,242690,16795,336,114,November
15133,2020-11-27,2020,11,27,GA,31722,3009,18,44,November
15134,2020-11-27,2020,11,27,HI,5663,125,0,3,November
15135,2020-11-27,2020,11,27,ID,0,0,0,0,November
15136,2020-11-27,2020,11,27,IL,77130,7574,0,90,November
15137,2020-11-27,2020,11,27,IN,48346,5643,366,33,November
15138,2020-11-27,2020,11,27,IA,2760,1136,0,40,November
15139,2020-11-27,2020,11,27,KS,13239,5224,97,26,November
15140,2020-11-27,2020,11,27,KY,48461,5616,151,36,November
15141,2020-11-27,2020,11,27,LA,68038,4964,0,41,November
15142,2020-11-27,2020,11,27,ME,7823,0,0,0,November
15143,2020-11-27,2020,11,27,MD,47320,2378,232,22,November
15144,2020-11-27,2020,11,27,MA,119742,4658,322,31,November
15145,2020-11-27,2020,11,27,MI,119731,17368,0,187,November
15146,2020-11-27,2020,11,27,MN,49074,5698,277,101,November
15147,2020-11-27,2020,11,27,MS,1005,1005,0,6,November
15148,2020-11-27,2020,11,27,MO,18205,3273,0,1,November
15149,2020-11-27,2020,11,27,MT,10587,114,-8,-1,November
15150,2020-11-27,2020,11,27,NE,18785,2876,10,4,November
15151,2020-11-27,2020,11,27,NV,14090,1536,0,2,November
15152,2020-11-27,2020,11,27,NH,0,537,3,3,November
15153,2020-11-27,2020,11,27,NJ,4497,4497,152,17,November
15154,2020-11-27,2020,11,27,NM,16891,2056,48,35,November
15155,2020-11-27,2020,11,27,NY,219442,8176,0,39,November
15156,2020-11-27,2020,11,27,NC,61469,8008,0,72,November
15157,2020-11-27,2020,11,27,ND,7143,751,12,5,November
15158,2020-11-27,2020,11,27,OH,71047,17065,474,72,November
15159,2020-11-27,2020,11,27,OK,3225,3225,190,24,November
15160,2020-11-27,2020,11,27,OR,23681,1503,0,15,November
15161,2020-11-27,2020,11,27,PA,64181,7360,0,21,November
15162,2020-11-27,2020,11,27,RI,6858,463,0,4,November
15163,2020-11-27,2020,11,27,SC,30874,2215,57,29,November
15164,2020-11-27,2020,11,27,SD,4815,2138,110,39,November
15165,2020-11-27,2020,11,27,TN,34644,4340,24,7,November
15166,2020-11-27,2020,11,27,TX,12642,3987,0,51,November
15167,2020-11-27,2020,11,27,UT,31637,6142,163,15,November
15168,2020-11-27,2020,11,27,VT,13044,98,0,3,November
15169,2020-11-27,2020,11,27,VA,32817,1544,34,15,November
15170,2020-11-27,2020,11,27,WA,0,2936,0,0,November
15171,2020-11-27,2020,11,27,WV,16730,866,0,0,November
15172,2020-11-27,2020,11,27,WI,33665,1422,57,19,November
15173,2020-11-27,2020,11,27,WY,8472,1012,0,0,November
15174,2020-11-27,2020,11,27,,0,0,0,0,November
15175,2020-11-27,2020,11,27,,9238,201,0,0,November
15176,2020-11-27,2020,11,27,,449,20,0,1,November
15177,2020-11-27,2020,11,27,,0,0,0,0,November
15178,2020-11-27,2020,11,27,,1452,1452,0,7,November
15179,2020-11-27,2020,11,27,,0,0,0,0,November
15180,2020-11-28,2020,11,28,AL,6189,2119,219,0,November
15181,2020-11-28,2020,11,28,AK,8281,650,30,2,November
15182,2020-11-28,2020,11,28,AZ,27409,4136,52,36,November
15183,2020-11-28,2020,11,28,AR,9591,1349,40,13,November
15184,2020-11-28,2020,11,28,CA,257264,11996,0,56,November
15185,2020-11-28,2020,11,28,CO,51389,4330,82,6,November
15186,2020-11-28,2020,11,28,CT,30037,0,0,0,November
15187,2020-11-28,2020,11,28,DE,10939,500,0,0,November
15188,2020-11-28,2020,11,28,FL,79276,6062,128,81,November
15189,2020-11-28,2020,11,28,GA,30611,3038,119,44,November
15190,2020-11-28,2020,11,28,HI,4157,76,18,0,November
15191,2020-11-28,2020,11,28,ID,4449,1997,61,14,November
15192,2020-11-28,2020,11,28,IL,79055,7873,0,152,November
15193,2020-11-28,2020,11,28,IN,34805,4471,389,69,November
15194,2020-11-28,2020,11,28,IA,3203,1461,0,8,November
15195,2020-11-28,2020,11,28,KS,0,0,0,0,November
15196,2020-11-28,2020,11,28,KY,19970,2427,74,14,November
15197,2020-11-28,2020,11,28,LA,0,0,0,0,November
15198,2020-11-28,2020,11,28,ME,3190,23,2,1,November
15199,2020-11-28,2020,11,28,MD,27708,1590,201,33,November
15200,2020-11-28,2020,11,28,MA,72269,3217,0,41,November
15201,2020-11-28,2020,11,28,MI,59320,8351,0,110,November
15202,2020-11-28,2020,11,28,MN,105119,9022,380,45,November
15203,2020-11-28,2020,11,28,MS,1553,1553,0,10,November
15204,2020-11-28,2020,11,28,MO,14329,2204,0,8,November
15205,2020-11-28,2020,11,28,MT,2879,1049,43,12,November
15206,2020-11-28,2020,11,28,NE,6744,1114,24,2,November
15207,2020-11-28,2020,11,28,NV,15811,2912,0,24,November
15208,2020-11-28,2020,11,28,NH,0,689,1,6,November
15209,2020-11-28,2020,11,28,NJ,108405,4530,136,23,November
15210,2020-11-28,2020,11,28,NM,14455,2130,89,23,November
15211,2020-11-28,2020,11,28,NY,152355,6063,0,44,November
15212,2020-11-28,2020,11,28,NC,40408,3444,0,9,November
15213,2020-11-28,2020,11,28,ND,6923,795,29,13,November
15214,2020-11-28,2020,11,28,OH,49840,6895,302,32,November
15215,2020-11-28,2020,11,28,OK,6257,6257,182,13,November
15216,2020-11-28,2020,11,28,OR,20307,826,81,3,November
15217,2020-11-28,2020,11,28,PA,66135,8053,0,41,November
15218,2020-11-28,2020,11,28,RI,11234,1063,122,17,November
15219,2020-11-28,2020,11,28,SC,31196,1791,8,0,November
15220,2020-11-28,2020,11,28,SD,2211,819,47,54,November
15221,2020-11-28,2020,11,28,TN,42782,6750,31,15,November
15222,2020-11-28,2020,11,28,TX,71749,4325,0,102,November
15223,2020-11-28,2020,11,28,UT,10682,2043,81,14,November
15224,2020-11-28,2020,11,28,VT,1313,40,0,0,November
15225,2020-11-28,2020,11,28,VA,25498,3173,65,10,November
15226,2020-11-28,2020,11,28,WA,0,530,254,-1,November
15227,2020-11-28,2020,11,28,WV,12802,799,0,6,November
15228,2020-11-28,2020,11,28,WI,21209,5473,167,30,November
15229,2020-11-28,2020,11,28,WY,-136,156,28,0,November
15230,2020-11-28,2020,11,28,,0,0,0,0,November
15231,2020-11-28,2020,11,28,,12899,371,0,1,November
15232,2020-11-28,2020,11,28,,14,14,0,0,November
15233,2020-11-28,2020,11,28,,0,0,0,0,November
15234,2020-11-28,2020,11,28,,903,903,0,7,November
15235,2020-11-28,2020,11,28,,236,17,0,0,November
15236,2020-11-29,2020,11,29,AL,5811,2236,0,5,November
15237,2020-11-29,2020,11,29,AK,7126,612,1,0,November
15238,2020-11-29,2020,11,29,AZ,23429,3221,220,10,November
15239,2020-11-29,2020,11,29,AR,10243,1221,24,21,November
15240,2020-11-29,2020,11,29,CA,234319,15614,0,32,November
15241,2020-11-29,2020,11,29,CO,31899,3489,59,20,November
15242,2020-11-29,2020,11,29,CT,17255,0,0,0,November
15243,2020-11-29,2020,11,29,DE,9274,581,0,7,November
15244,2020-11-29,2020,11,29,FL,85090,7131,116,59,November
15245,2020-11-29,2020,11,29,GA,13903,1952,58,18,November
15246,2020-11-29,2020,11,29,HI,5517,56,0,4,November
15247,2020-11-29,2020,11,29,ID,2249,1160,70,4,November
15248,2020-11-29,2020,11,29,IL,62740,7178,0,44,November
15249,2020-11-29,2020,11,29,IN,38627,4304,303,22,November
15250,2020-11-29,2020,11,29,IA,4304,1584,0,7,November
15251,2020-11-29,2020,11,29,KS,0,0,0,0,November
15252,2020-11-29,2020,11,29,KY,0,2743,0,11,November
15253,2020-11-29,2020,11,29,LA,23963,1643,0,16,November
15254,2020-11-29,2020,11,29,ME,6033,220,3,0,November
15255,2020-11-29,2020,11,29,MD,39249,1999,164,23,November
15256,2020-11-29,2020,11,29,MA,48685,2495,0,46,November
15257,2020-11-29,2020,11,29,MI,0,0,0,0,November
15258,2020-11-29,2020,11,29,MN,89486,8946,220,57,November
15259,2020-11-29,2020,11,29,MS,1845,1845,0,27,November
15260,2020-11-29,2020,11,29,MO,16361,3193,0,6,November
15261,2020-11-29,2020,11,29,MT,4830,956,0,2,November
15262,2020-11-29,2020,11,29,NE,8881,1257,30,5,November
15263,2020-11-29,2020,11,29,NV,4490,1298,0,17,November
15264,2020-11-29,2020,11,29,NH,25100,478,2,3,November
15265,2020-11-29,2020,11,29,NJ,4499,4499,95,13,November
15266,2020-11-29,2020,11,29,NM,10969,1435,49,13,November
15267,2020-11-29,2020,11,29,NY,157320,6723,0,58,November
15268,2020-11-29,2020,11,29,NC,39162,3820,0,21,November
15269,2020-11-29,2020,11,29,ND,8920,725,18,0,November
15270,2020-11-29,2020,11,29,OH,50683,7729,245,21,November
15271,2020-11-29,2020,11,29,OK,1721,1721,141,19,November
15272,2020-11-29,2020,11,29,OR,18656,1674,0,11,November
15273,2020-11-29,2020,11,29,PA,47955,5529,0,76,November
15274,2020-11-29,2020,11,29,RI,12791,1055,52,2,November
15275,2020-11-29,2020,11,29,SC,16354,1218,55,7,November
15276,2020-11-29,2020,11,29,SD,4837,801,68,1,November
15277,2020-11-29,2020,11,29,TN,18742,3052,35,13,November
15278,2020-11-29,2020,11,29,TX,53232,7050,0,48,November
15279,2020-11-29,2020,11,29,UT,8947,1722,47,5,November
15280,2020-11-29,2020,11,29,VT,3499,70,0,0,November
15281,2020-11-29,2020,11,29,VA,14135,2325,56,4,November
15282,2020-11-29,2020,11,29,WA,0,2624,167,0,November
15283,2020-11-29,2020,11,29,WV,13727,1152,0,11,November
15284,2020-11-29,2020,11,29,WI,25061,4055,117,23,November
15285,2020-11-29,2020,11,29,WY,0,560,14,0,November
15286,2020-11-29,2020,11,29,,0,0,0,0,November
15287,2020-11-29,2020,11,29,,5004,140,0,2,November
15288,2020-11-29,2020,11,29,,36,36,0,0,November
15289,2020-11-29,2020,11,29,,0,0,0,0,November
15290,2020-11-29,2020,11,29,,121,121,0,11,November
15291,2020-11-29,2020,11,29,,55,6,0,0,November
15292,2020-11-30,2020,11,30,AL,4634,2295,668,1,November
15293,2020-11-30,2020,11,30,AK,5216,507,3,0,November
15294,2020-11-30,2020,11,30,AZ,22500,822,218,5,November
15295,2020-11-30,2020,11,30,AR,7629,1112,94,32,November
15296,2020-11-30,2020,11,30,CA,217670,14034,0,20,November
15297,2020-11-30,2020,11,30,CO,43725,4133,60,34,November
15298,2020-11-30,2020,11,30,CT,13316,4714,0,59,November
15299,2020-11-30,2020,11,30,DE,10970,403,0,2,November
15300,2020-11-30,2020,11,30,FL,71417,6426,161,98,November
15301,2020-11-30,2020,11,30,GA,11521,2047,42,10,November
15302,2020-11-30,2020,11,30,HI,4525,85,0,0,November
15303,2020-11-30,2020,11,30,ID,1893,824,30,7,November
15304,2020-11-30,2020,11,30,IL,66980,6190,0,103,November
15305,2020-11-30,2020,11,30,IN,37936,5665,386,38,November
15306,2020-11-30,2020,11,30,IA,2831,1143,0,36,November
15307,2020-11-30,2020,11,30,KS,10460,4425,87,31,November
15308,2020-11-30,2020,11,30,KY,34592,2116,73,12,November
15309,2020-11-30,2020,11,30,LA,1013,169,0,13,November
15310,2020-11-30,2020,11,30,ME,4679,249,7,3,November
15311,2020-11-30,2020,11,30,MD,27350,1923,174,16,November
15312,2020-11-30,2020,11,30,MA,29194,1168,0,26,November
15313,2020-11-30,2020,11,30,MI,106844,10790,0,97,November
15314,2020-11-30,2020,11,30,MN,39881,5794,148,15,November
15315,2020-11-30,2020,11,30,MS,36608,1485,192,1,November
15316,2020-11-30,2020,11,30,MO,17868,3829,0,6,November
15317,2020-11-30,2020,11,30,MT,5798,397,53,10,November
15318,2020-11-30,2020,11,30,NE,5945,1143,31,0,November
15319,2020-11-30,2020,11,30,NV,10793,1642,0,8,November
15320,2020-11-30,2020,11,30,NH,6496,514,0,0,November
15321,2020-11-30,2020,11,30,NJ,139698,3815,0,15,November
15322,2020-11-30,2020,11,30,NM,11120,1678,102,28,November
15323,2020-11-30,2020,11,30,NY,148974,6819,0,57,November
15324,2020-11-30,2020,11,30,NC,34354,2734,0,21,November
15325,2020-11-30,2020,11,30,ND,7089,595,41,12,November
15326,2020-11-30,2020,11,30,OH,50250,6631,357,30,November
15327,2020-11-30,2020,11,30,OK,2200,2200,37,7,November
15328,2020-11-30,2020,11,30,OR,12968,1614,0,9,November
15329,2020-11-30,2020,11,30,PA,34820,4268,0,32,November
15330,2020-11-30,2020,11,30,RI,7114,651,0,8,November
15331,2020-11-30,2020,11,30,SC,12876,1358,20,28,November
15332,2020-11-30,2020,11,30,SD,2486,564,34,3,November
15333,2020-11-30,2020,11,30,TN,55547,7975,56,48,November
15334,2020-11-30,2020,11,30,TX,45004,11725,0,22,November
15335,2020-11-30,2020,11,30,UT,7014,1897,59,3,November
15336,2020-11-30,2020,11,30,VT,1963,71,0,2,November
15337,2020-11-30,2020,11,30,VA,16984,1893,47,4,November
15338,2020-11-30,2020,11,30,WA,0,2179,96,0,November
15339,2020-11-30,2020,11,30,WV,8477,845,0,6,November
15340,2020-11-30,2020,11,30,WI,27880,2676,96,7,November
15341,2020-11-30,2020,11,30,WY,26211,816,22,0,November
15342,2020-11-30,2020,11,30,,0,0,0,0,November
15343,2020-11-30,2020,11,30,,4914,104,0,0,November
15344,2020-11-30,2020,11,30,,1168,34,0,0,November
15345,2020-11-30,2020,11,30,,2,2,0,0,November
15346,2020-11-30,2020,11,30,,843,843,0,12,November
15347,2020-11-30,2020,11,30,,0,0,0,0,November
15348,2020-12-01,2020,12,1,AL,9495,3376,272,60,December
15349,2020-12-01,2020,12,1,AK,7232,511,24,1,December
15350,2020-12-01,2020,12,1,AZ,57515,10322,286,48,December
15351,2020-12-01,2020,12,1,AR,7996,1950,84,10,December
15352,2020-12-01,2020,12,1,CA,136142,12221,0,70,December
15353,2020-12-01,2020,12,1,CO,36690,4405,628,72,December
15354,2020-12-01,2020,12,1,CT,40059,1459,0,20,December
15355,2020-12-01,2020,12,1,DE,3754,689,0,5,December
15356,2020-12-01,2020,12,1,FL,89717,8540,338,82,December
15357,2020-12-01,2020,12,1,GA,24519,4842,239,63,December
15358,2020-12-01,2020,12,1,HI,3402,43,1,0,December
15359,2020-12-01,2020,12,1,ID,1639,1214,71,9,December
15360,2020-12-01,2020,12,1,IL,116081,12542,0,146,December
15361,2020-12-01,2020,12,1,IN,36023,5396,406,141,December
15362,2020-12-01,2020,12,1,IA,2176,988,0,28,December
15363,2020-12-01,2020,12,1,KS,0,0,0,0,December
15364,2020-12-01,2020,12,1,KY,25132,4127,136,35,December
15365,2020-12-01,2020,12,1,LA,50732,5326,0,35,December
15366,2020-12-01,2020,12,1,ME,4206,219,10,20,December
15367,2020-12-01,2020,12,1,MD,30696,2765,155,32,December
15368,2020-12-01,2020,12,1,MA,59833,3073,0,30,December
15369,2020-12-01,2020,12,1,MI,38421,6511,0,195,December
15370,2020-12-01,2020,12,1,MN,23306,3549,320,22,December
15371,2020-12-01,2020,12,1,MS,1141,1141,0,29,December
15372,2020-12-01,2020,12,1,MO,12723,2929,0,177,December
15373,2020-12-01,2020,12,1,MT,4874,1007,58,17,December
15374,2020-12-01,2020,12,1,NE,16164,1941,39,29,December
15375,2020-12-01,2020,12,1,NV,15759,2698,0,22,December
15376,2020-12-01,2020,12,1,NH,7941,772,2,2,December
15377,2020-12-01,2020,12,1,NJ,5443,5443,92,90,December
15378,2020-12-01,2020,12,1,NM,21468,2324,116,21,December
15379,2020-12-01,2020,12,1,NY,146675,7285,0,69,December
15380,2020-12-01,2020,12,1,NC,22913,2883,0,23,December
15381,2020-12-01,2020,12,1,ND,3055,466,43,27,December
15382,2020-12-01,2020,12,1,OH,48466,9030,585,119,December
15383,2020-12-01,2020,12,1,OK,51737,1737,35,15,December
15384,2020-12-01,2020,12,1,OR,12383,1311,0,7,December
15385,2020-12-01,2020,12,1,PA,44302,5676,0,180,December
15386,2020-12-01,2020,12,1,RI,11754,1183,88,7,December
15387,2020-12-01,2020,12,1,SC,17563,1425,33,23,December
15388,2020-12-01,2020,12,1,SD,2711,448,70,2,December
15389,2020-12-01,2020,12,1,TN,35935,5693,113,36,December
15390,2020-12-01,2020,12,1,TX,135034,18540,0,170,December
15391,2020-12-01,2020,12,1,UT,11548,2510,144,19,December
15392,2020-12-01,2020,12,1,VT,2679,69,0,3,December
15393,2020-12-01,2020,12,1,VA,15099,2228,106,31,December
15394,2020-12-01,2020,12,1,WA,0,1314,136,71,December
15395,2020-12-01,2020,12,1,WV,10781,976,0,23,December
15396,2020-12-01,2020,12,1,WI,27071,4635,277,117,December
15397,2020-12-01,2020,12,1,WY,0,500,9,15,December
15398,2020-12-01,2020,12,1,,0,0,0,0,December
15399,2020-12-01,2020,12,1,,2153,133,0,5,December
15400,2020-12-01,2020,12,1,,619,37,0,0,December
15401,2020-12-01,2020,12,1,,263,0,0,0,December
15402,2020-12-01,2020,12,1,,775,775,0,16,December
15403,2020-12-01,2020,12,1,,251,6,0,0,December
15404,2020-12-02,2020,12,2,AL,9681,3928,211,73,December
15405,2020-12-02,2020,12,2,AK,6015,697,19,0,December
15406,2020-12-02,2020,12,2,AZ,54038,3840,240,52,December
15407,2020-12-02,2020,12,2,AR,11813,2212,89,10,December
15408,2020-12-02,2020,12,2,CA,137813,20759,0,113,December
15409,2020-12-02,2020,12,2,CO,33359,3862,247,84,December
15410,2020-12-02,2020,12,2,CT,42826,2672,0,51,December
15411,2020-12-02,2020,12,2,DE,3851,355,0,2,December
15412,2020-12-02,2020,12,2,FL,98399,9890,377,96,December
15413,2020-12-02,2020,12,2,GA,23997,5734,263,52,December
15414,2020-12-02,2020,12,2,HI,4281,76,3,0,December
15415,2020-12-02,2020,12,2,ID,2572,1607,86,31,December
15416,2020-12-02,2020,12,2,IL,85507,9757,0,266,December
15417,2020-12-02,2020,12,2,IN,46499,6597,430,109,December
15418,2020-12-02,2020,12,2,IA,5037,2375,0,18,December
15419,2020-12-02,2020,12,2,KS,8298,4615,185,119,December
15420,2020-12-02,2020,12,2,KY,11557,3597,0,37,December
15421,2020-12-02,2020,12,2,LA,64048,3595,0,46,December
15422,2020-12-02,2020,12,2,ME,10559,232,16,4,December
15423,2020-12-02,2020,12,2,MD,35566,2220,189,42,December
15424,2020-12-02,2020,12,2,MA,105845,5027,0,46,December
15425,2020-12-02,2020,12,2,MI,43905,7433,0,83,December
15426,2020-12-02,2020,12,2,MN,38689,5165,267,77,December
15427,2020-12-02,2020,12,2,MS,2457,2457,0,15,December
15428,2020-12-02,2020,12,2,MO,14639,2679,0,37,December
15429,2020-12-02,2020,12,2,MT,2686,1135,53,15,December
15430,2020-12-02,2020,12,2,NE,15866,1787,64,62,December
15431,2020-12-02,2020,12,2,NV,11141,2129,0,35,December
15432,2020-12-02,2020,12,2,NH,6549,566,1,9,December
15433,2020-12-02,2020,12,2,NJ,43344,5155,440,62,December
15434,2020-12-02,2020,12,2,NM,12463,1544,121,40,December
15435,2020-12-02,2020,12,2,NY,193551,8973,0,73,December
15436,2020-12-02,2020,12,2,NC,26100,4199,0,82,December
15437,2020-12-02,2020,12,2,ND,5195,551,40,12,December
15438,2020-12-02,2020,12,2,OH,34473,7835,436,123,December
15439,2020-12-02,2020,12,2,OK,20129,2859,285,54,December
15440,2020-12-02,2020,12,2,OR,22535,1223,306,24,December
15441,2020-12-02,2020,12,2,PA,60558,8291,0,194,December
15442,2020-12-02,2020,12,2,RI,12617,1099,62,11,December
15443,2020-12-02,2020,12,2,SC,15875,1923,113,40,December
15444,2020-12-02,2020,12,2,SD,2963,1291,54,47,December
15445,2020-12-02,2020,12,2,TN,22685,4099,101,50,December
15446,2020-12-02,2020,12,2,TX,121623,19222,0,207,December
15447,2020-12-02,2020,12,2,UT,12722,4004,144,16,December
15448,2020-12-02,2020,12,2,VT,3942,101,0,2,December
15449,2020-12-02,2020,12,2,VA,9470,2417,158,20,December
15450,2020-12-02,2020,12,2,WA,0,4702,25,31,December
15451,2020-12-02,2020,12,2,WV,10251,1087,0,20,December
15452,2020-12-02,2020,12,2,WI,26098,4565,197,92,December
15453,2020-12-02,2020,12,2,WY,-11262,702,16,0,December
15454,2020-12-02,2020,12,2,,0,0,0,0,December
15455,2020-12-02,2020,12,2,,4076,157,0,5,December
15456,2020-12-02,2020,12,2,,448,31,0,0,December
15457,2020-12-02,2020,12,2,,0,0,0,0,December
15458,2020-12-02,2020,12,2,,388,388,0,22,December
15459,2020-12-02,2020,12,2,,232,13,0,0,December
15460,2020-12-03,2020,12,3,AL,12425,3531,241,65,December
15461,2020-12-03,2020,12,3,AK,15862,760,15,8,December
15462,2020-12-03,2020,12,3,AZ,50731,5442,1144,82,December
15463,2020-12-03,2020,12,3,AR,16135,2789,96,33,December
15464,2020-12-03,2020,12,3,CA,175516,18591,0,113,December
15465,2020-12-03,2020,12,3,CO,54195,6037,216,127,December
15466,2020-12-03,2020,12,3,CT,41115,4751,0,20,December
15467,2020-12-03,2020,12,3,DE,8590,758,0,0,December
15468,2020-12-03,2020,12,3,FL,119339,10656,258,100,December
15469,2020-12-03,2020,12,3,GA,33701,5839,245,81,December
15470,2020-12-03,2020,12,3,HI,6290,142,13,2,December
15471,2020-12-03,2020,12,3,ID,3452,1429,65,31,December
15472,2020-12-03,2020,12,3,IL,106778,10959,0,228,December
15473,2020-12-03,2020,12,3,IN,60470,8460,382,60,December
15474,2020-12-03,2020,12,3,IA,5456,2196,0,73,December
15475,2020-12-03,2020,12,3,KS,0,0,0,0,December
15476,2020-12-03,2020,12,3,KY,68353,3836,121,34,December
15477,2020-12-03,2020,12,3,LA,23402,2743,0,23,December
15478,2020-12-03,2020,12,3,ME,9235,346,15,2,December
15479,2020-12-03,2020,12,3,MD,31305,2044,163,49,December
15480,2020-12-03,2020,12,3,MA,111734,6675,258,50,December
15481,2020-12-03,2020,12,3,MI,73467,7957,0,193,December
15482,2020-12-03,2020,12,3,MN,48363,6149,245,92,December
15483,2020-12-03,2020,12,3,MS,2168,2168,0,28,December
15484,2020-12-03,2020,12,3,MO,20958,3998,0,59,December
15485,2020-12-03,2020,12,3,MT,5500,782,29,9,December
15486,2020-12-03,2020,12,3,NE,20122,2336,45,48,December
15487,2020-12-03,2020,12,3,NV,17759,2536,0,48,December
